typeID,groupID,typeName,mass,volume,capacity,portionSize,raceID,basePrice,published,marketGroupID,iconID,soundID,graphicID
35256,1955,Kronos Quafe SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35257,1952,Machariel Serenity YC117 SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,32,None,1,None,None,None,0
35258,1953,Machariel Serenity YC117 SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,32,None,1,None,None,None,0
35259,1954,Machariel Serenity YC117 SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,32,None,1,None,None,None,0
35260,1955,Machariel Serenity YC117 SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,32,None,1,None,None,None,0
35261,1952,Mackinaw ORE Development SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,128,None,1,None,None,None,0
35262,1953,Mackinaw ORE Development SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,128,None,1,None,None,None,0
35263,1954,Mackinaw ORE Development SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,128,None,1,None,None,None,0
35264,1955,Mackinaw ORE Development SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,128,None,1,None,None,None,0
35265,1952,Maelstrom Krusual SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35266,1953,Maelstrom Krusual SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35267,1954,Maelstrom Krusual SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35268,1955,Maelstrom Krusual SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35269,1952,Maelstrom Nefantar SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35270,1953,Maelstrom Nefantar SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35271,1954,Maelstrom Nefantar SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35272,1955,Maelstrom Nefantar SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35273,1952,Magnate Ardishapur SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35274,1953,Magnate Ardishapur SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35275,1954,Magnate Ardishapur SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35276,1955,Magnate Ardishapur SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35277,1952,Magnate Sarum SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35278,1953,Magnate Sarum SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35279,1954,Magnate Sarum SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35280,1955,Magnate Sarum SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35281,1952,Magnate Tash-Murkon SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35282,1953,Magnate Tash-Murkon SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35283,1954,Magnate Tash-Murkon SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35284,1955,Magnate Tash-Murkon SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35285,1952,Maller Kador SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35286,1953,Maller Kador SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35287,1954,Maller Kador SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35288,1955,Maller Kador SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35289,1952,Maller Tash-Murkon SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35290,1953,Maller Tash-Murkon SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35291,1954,Maller Tash-Murkon SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35292,1955,Maller Tash-Murkon SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35293,1952,Mammoth Nefantar SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35294,1953,Mammoth Nefantar SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35295,1954,Mammoth Nefantar SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35296,1955,Mammoth Nefantar SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35297,1952,Maulus Inner Zone Shipping SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35298,1953,Maulus Inner Zone Shipping SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35299,1954,Maulus Inner Zone Shipping SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35300,1955,Maulus Inner Zone Shipping SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35301,1952,Maulus Intaki Syndicate SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35302,1953,Maulus Intaki Syndicate SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35303,1954,Maulus Intaki Syndicate SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35304,1955,Maulus Intaki Syndicate SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35305,1952,Megathron Inner Zone Shipping SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35306,1953,Megathron Inner Zone Shipping SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35307,1954,Megathron Inner Zone Shipping SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35308,1955,Megathron Inner Zone Shipping SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35309,1952,Megathron Intaki Syndicate SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35310,1953,Megathron Intaki Syndicate SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35311,1954,Megathron Intaki Syndicate SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35312,1955,Megathron Intaki Syndicate SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35313,1952,Megathron Police SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35314,1953,Megathron Police SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35315,1954,Megathron Police SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35316,1955,Megathron Police SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35317,1952,Megathron Serenity YC117 SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35318,1953,Megathron Serenity YC117 SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35319,1954,Megathron Serenity YC117 SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35320,1955,Megathron Serenity YC117 SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35321,1952,Merlin Nugoeihuvi SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35322,1953,Merlin Nugoeihuvi SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35323,1954,Merlin Nugoeihuvi SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35324,1955,Merlin Nugoeihuvi SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35325,1952,Merlin Wiyrkomi SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35326,1953,Merlin Wiyrkomi SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35327,1954,Merlin Wiyrkomi SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35328,1955,Merlin Wiyrkomi SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35329,1952,Moa Lai Dai SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35330,1953,Moa Lai Dai SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35331,1954,Moa Lai Dai SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35332,1955,Moa Lai Dai SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35333,1952,Moros InterBus SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35334,1953,Moros InterBus SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35335,1954,Moros InterBus SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35336,1955,Moros InterBus SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35337,1952,Moros Roden SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35338,1953,Moros Roden SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35339,1954,Moros Roden SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35340,1955,Moros Roden SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35341,1952,Myrmidon Intaki Syndicate SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35342,1953,Myrmidon Intaki Syndicate SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35343,1954,Myrmidon Intaki Syndicate SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35344,1955,Myrmidon Intaki Syndicate SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35345,1952,Myrmidon InterBus SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35346,1953,Myrmidon InterBus SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35347,1954,Myrmidon InterBus SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35348,1955,Myrmidon InterBus SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35349,1952,Naga Wiyrkomi SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35350,1953,Naga Wiyrkomi SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35351,1954,Naga Wiyrkomi SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35352,1955,Naga Wiyrkomi SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35353,1952,Naglfar Justice SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35354,1953,Naglfar Justice SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35355,1954,Naglfar Justice SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35356,1955,Naglfar Justice SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35357,1952,Navitas Intaki Syndicate SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35358,1953,Navitas Intaki Syndicate SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35359,1954,Navitas Intaki Syndicate SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35360,1955,Navitas Intaki Syndicate SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35361,1952,Nidhoggur Krusual SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35362,1953,Nidhoggur Krusual SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35363,1954,Nidhoggur Krusual SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35364,1955,Nidhoggur Krusual SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35365,1952,Nyx InterBus SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35366,1953,Nyx InterBus SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35367,1954,Nyx InterBus SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35368,1955,Nyx InterBus SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35369,1952,Nyx Quafe SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35370,1953,Nyx Quafe SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35371,1954,Nyx Quafe SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35372,1955,Nyx Quafe SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35373,1952,Obelisk Inner Zone Shipping SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35374,1953,Obelisk Inner Zone Shipping SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35375,1954,Obelisk Inner Zone Shipping SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35376,1955,Obelisk Inner Zone Shipping SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35377,1952,Obelisk Quafe SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35378,1953,Obelisk Quafe SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35379,1954,Obelisk Quafe SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35380,1955,Obelisk Quafe SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,8,None,1,None,None,None,0
35381,1952,Omen Kador SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35382,1953,Omen Kador SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35383,1954,Omen Kador SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35384,1955,Omen Kador SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35385,1952,Omen Sarum SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35386,1953,Omen Sarum SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35387,1954,Omen Sarum SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35388,1955,Omen Sarum SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35389,1952,Omen Tash-Murkon SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35390,1953,Omen Tash-Murkon SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35391,1954,Omen Tash-Murkon SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35392,1955,Omen Tash-Murkon SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35393,1952,Oracle Khanid SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35394,1953,Oracle Khanid SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35395,1954,Oracle Khanid SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35396,1955,Oracle Khanid SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35397,1952,Oracle Sarum SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35398,1953,Oracle Sarum SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35399,1954,Oracle Sarum SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35400,1955,Oracle Sarum SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35401,1952,Orca ORE Development SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,128,None,1,None,None,None,0
35402,1953,Orca ORE Development SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,128,None,1,None,None,None,0
35403,1954,Orca ORE Development SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,128,None,1,None,None,None,0
35404,1955,Orca ORE Development SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,128,None,1,None,None,None,0
35405,1952,Osprey Wiyrkomi SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35406,1953,Osprey Wiyrkomi SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35407,1954,Osprey Wiyrkomi SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35408,1955,Osprey Wiyrkomi SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35409,1952,Paladin Blood Raiders SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35410,1953,Paladin Blood Raiders SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35411,1954,Paladin Blood Raiders SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35412,1955,Paladin Blood Raiders SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35413,1952,Paladin Kador SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35414,1953,Paladin Kador SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35415,1954,Paladin Kador SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35416,1955,Paladin Kador SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35417,1952,Paladin Tash-Murkon SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35418,1953,Paladin Tash-Murkon SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35419,1954,Paladin Tash-Murkon SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35420,1955,Paladin Tash-Murkon SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35421,1952,Phoenix Lai Dai SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35422,1953,Phoenix Lai Dai SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35423,1954,Phoenix Lai Dai SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35424,1955,Phoenix Lai Dai SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35425,1952,Phoenix Wiyrkomi SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35426,1953,Phoenix Wiyrkomi SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35427,1954,Phoenix Wiyrkomi SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35428,1955,Phoenix Wiyrkomi SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35429,1952,Probe Vherokior SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35430,1953,Probe Vherokior SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35431,1954,Probe Vherokior SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35432,1955,Probe Vherokior SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,2,None,1,None,None,None,0
35433,1952,Prophecy Blood Raiders SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35434,1953,Prophecy Blood Raiders SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,1956,None,None,0
35435,1954,Prophecy Blood Raiders SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35436,1955,Prophecy Blood Raiders SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35437,1952,Prophecy Kador SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35438,1953,Prophecy Kador SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35439,1954,Prophecy Kador SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35440,1955,Prophecy Kador SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35441,1952,Prophecy Tash-Murkon SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35442,1953,Prophecy Tash-Murkon SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35443,1954,Prophecy Tash-Murkon SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35444,1955,Prophecy Tash-Murkon SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35445,1952,Providence Ardishapur SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35446,1953,Providence Ardishapur SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35447,1954,Providence Ardishapur SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35448,1955,Providence Ardishapur SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35449,1952,Providence Kador SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35450,1953,Providence Kador SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35451,1954,Providence Kador SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35452,1955,Providence Kador SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35453,1952,Punisher Kador SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35454,1953,Punisher Kador SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35455,1954,Punisher Kador SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35456,1955,Punisher Kador SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35457,1952,Punisher Tash-Murkon SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35458,1953,Punisher Tash-Murkon SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35459,1954,Punisher Tash-Murkon SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35460,1955,Punisher Tash-Murkon SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35461,1952,Rattlesnake Serenity YC117 SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35462,1953,Rattlesnake Serenity YC117 SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35463,1954,Rattlesnake Serenity YC117 SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35464,1955,Rattlesnake Serenity YC117 SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35465,1952,Raven Guristas SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35466,1953,Raven Guristas SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35467,1954,Raven Guristas SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35468,1955,Raven Guristas SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35469,1952,Raven Kaalakiota SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35470,1953,Raven Kaalakiota SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35471,1954,Raven Kaalakiota SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35472,1955,Raven Kaalakiota SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35473,1952,Raven Nugoeihuvi SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35474,1953,Raven Nugoeihuvi SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35475,1954,Raven Nugoeihuvi SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35476,1955,Raven Nugoeihuvi SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35477,1952,Raven Serenity YC117 SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35478,1953,Raven Serenity YC117 SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35479,1954,Raven Serenity YC117 SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35480,1955,Raven Serenity YC117 SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35481,1952,Raven Wiyrkomi SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35482,1953,Raven Wiyrkomi SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35483,1954,Raven Wiyrkomi SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35484,1955,Raven Wiyrkomi SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,1,None,1,None,None,None,0
35485,1952,Revelation Kador SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
35486,1953,Revelation Kador SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,4,None,1,None,None,None,0
